Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2,Average,Reg,Speed1,Speed2,Average1,Average2,Average3,Relative-Speed
23,3,2,4,Short,Vertical,R,1.026,0.006929586,5.63E-04,0.006366586,3,6.68E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
23,3,3,4,Short,Vertical,L,0.007,4.38E-05,5.63E-04,-0.0005192,3,6.96E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
23,3,1,4,Short,Diagonal,R,0.024,9.27E-05,5.63E-04,-0.0004703,3,1.50E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
23,3,2,4,Short,Diagonal,L,0.053,2.48E-04,5.63E-04,-0.000315,3,8.22E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
23,3,3,4,Medium,Horizontal,R,0.01,2.71E-05,5.63E-04,-0.0005359,3,7.46E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
23,3,1,4,Medium,Horizontal,L,0.067,1.87E-04,5.63E-04,-0.000376,3,9.79E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
23,3,2,4,Medium,Vertical,R,1.03,0.002896815,5.63E-04,0.002333815,3,9.47E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
23,3,3,4,Medium,Vertical,L,0.013,3.52E-05,5.63E-04,-0.0005278,3,1.17E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
23,3,1,4,Medium,Diagonal,R,0.07,1.60E-04,5.63E-04,-0.000403,3,1.52E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
23,3,2,4,Medium,Diagonal,L,0.054,1.28E-04,5.63E-04,-0.000435,3,0.002798523,0.006195928,2.48E-03,5.74E-04,-1.91E-03
23,3,3,4,Long,Horizontal,R,1.007,0.001778761,5.63E-04,0.001215761,3,1.64E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
23,3,1,4,Long,Horizontal,L,0.093,1.66E-04,5.63E-04,-0.000397,3,9.95E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
23,3,2,4,Long,Vertical,R,0.034,6.07E-05,5.63E-04,-0.0005023,3,7.20E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
23,3,3,4,Long,Vertical,L,0.018,3.26E-05,5.63E-04,-0.0005304,3,1.14E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
23,3,1,4,Long,Diagonal,R,1.037,0.001690035,5.63E-04,0.001127035,3,1.26E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
23,3,2,4,Long,Diagonal,L,0.028,4.56E-05,5.63E-04,-0.0005174,3,1.83E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,1,1,Short,Horizontal,R,5.004,0.030890066,3.19E-03,0.027700066,3,1.44E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Short,Horizontal,L,1.042,0.007204046,3.19E-03,0.004014046,3,1.03E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Short,Vertical,R,1.015,0.006600797,3.19E-03,0.003410797,3,8.86E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Short,Vertical,L,3.087,0.020653566,3.19E-03,0.017463566,3,8.40E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Short,Diagonal,R,6.063,0.026878792,3.19E-03,0.023688792,3,7.96E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Short,Diagonal,L,3.082,0.014228927,3.19E-03,0.011038927,3,1.18E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Medium,Horizontal,R,4.098,0.011092339,3.19E-03,0.007902339,3,1.51E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Medium,Horizontal,L,4.02,0.011158232,3.19E-03,0.007968232,3,1.09E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Medium,Vertical,R,7.093,0.019810067,3.19E-03,0.016620067,3,1.96E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Medium,Vertical,L,8.009,0.021803471,3.19E-03,0.018613471,3,6.60E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Medium,Diagonal,R,8.064,0.017911952,3.19E-03,0.014721952,3,8.35E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Medium,Diagonal,L,6.042,0.014018448,3.19E-03,0.010828448,3,8.69E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Long,Horizontal,R,6.026,0.010544444,3.19E-03,0.007354444,3,1.00E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Long,Horizontal,L,6.003,0.010710613,3.19E-03,0.007520613,3,6.96E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Long,Vertical,R,5.059,0.008984203,3.19E-03,0.005794203,3,1.23E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Long,Vertical,L,5.023,0.008886689,3.19E-03,0.005696689,3,6.63E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Long,Diagonal,R,7.032,0.011303173,3.19E-03,0.008113173,3,7.00E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,1,Long,Diagonal,L,5.054,0.008025822,3.19E-03,0.004835822,3,9.71E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,1,Short,Horizontal,R,0.071,4.38E-04,3.19E-03,-0.002752,3,6.22E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Short,Horizontal,L,0.09,5.66E-04,3.19E-03,-0.002624,3,0.014643728,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Short,Vertical,R,1.004,0.006270593,3.19E-03,0.003080593,3,5.28E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Short,Vertical,L,0.078,4.42E-04,3.19E-03,-0.002748,3,5.88E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Short,Diagonal,R,0.087,4.37E-04,3.19E-03,-0.002753,3,1.65E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Short,Diagonal,L,1.071,0.003469382,3.19E-03,0.000279382,3,9.07E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Medium,Horizontal,R,0.081,2.24E-04,3.19E-03,-0.002966,3,8.53E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Medium,Horizontal,L,1.012,0.002825713,3.19E-03,-0.000364287,3,1.11E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Medium,Vertical,R,0.099,2.75E-04,3.19E-03,-0.002915,3,2.68E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Medium,Vertical,L,1.005,0.002684806,3.19E-03,-0.000505194,3,7.05E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Medium,Diagonal,R,1.028,0.002451311,3.19E-03,-0.000738689,3,5.59E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Medium,Diagonal,L,1.01,0.002433459,3.19E-03,-0.000756541,3,1.05E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Long,Horizontal,R,1.06,0.001874299,3.19E-03,-0.001315701,3,0.001679189,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Long,Horizontal,L,1.026,0.001848508,3.19E-03,-0.001341492,3,0.006245322,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Long,Vertical,R,1.089,0.001944643,3.19E-03,-0.001245357,3,2.53E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Long,Vertical,L,1.016,0.001775928,3.19E-03,-0.001414072,3,2.98E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Long,Diagonal,R,1.084,0.001768748,3.19E-03,-0.001421252,3,1.98E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,1,Long,Diagonal,L,1.019,0.001707459,3.19E-03,-0.001482541,3,1.16E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,1,Short,Horizontal,R,0.061,3.86E-04,3.19E-03,-0.002804,3,0.003275337,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Short,Horizontal,L,0.05,3.20E-04,3.19E-03,-0.00287,3,5.24E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Short,Vertical,R,0.033,2.02E-04,3.19E-03,-0.002988,3,0.002940716,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Short,Vertical,L,0.021,1.28E-04,3.19E-03,-0.003062,3,4.95E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Short,Diagonal,R,0.016,5.56E-05,3.19E-03,-0.0031344,3,2.06E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Short,Diagonal,L,0.016,6.72E-05,3.19E-03,-0.0031228,3,2.36E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Medium,Horizontal,R,0.023,6.28E-05,3.19E-03,-0.0031272,3,2.03E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Medium,Horizontal,L,0.066,1.85E-04,3.19E-03,-0.003005,3,5.44E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Medium,Vertical,R,0.038,1.07E-04,3.19E-03,-0.003083,3,3.33E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Medium,Vertical,L,0.041,9.53E-05,3.19E-03,-0.0030947,3,4.38E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Medium,Diagonal,R,0.015,3.27E-05,3.19E-03,-0.0031573,3,6.25E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Medium,Diagonal,L,0.027,6.01E-05,3.19E-03,-0.0031299,3,5.22E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Long,Horizontal,R,0.017,2.98E-05,3.19E-03,-0.0031602,3,2.77E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Long,Horizontal,L,0.025,4.46E-05,3.19E-03,-0.0031454,3,1.12E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Long,Vertical,R,0.037,6.66E-05,3.19E-03,-0.0031234,3,6.85E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Long,Vertical,L,0.028,4.89E-05,3.19E-03,-0.0031411,3,6.24E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Long,Diagonal,R,1.022,0.001524007,3.19E-03,-0.001665993,3,6.64E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,1,Long,Diagonal,L,0.029,4.68E-05,3.19E-03,-0.0031432,3,1.07E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,2,Short,Horizontal,R,0.035,2.18E-04,3.19E-03,-0.002972,3,2.55E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,2,Short,Horizontal,L,0.058,3.47E-04,3.19E-03,-0.002843,3,1.75E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,2,2,Short,Vertical,R,0.057,3.54E-04,3.19E-03,-0.002836,3,8.72E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,2,Short,Vertical,L,0.038,2.37E-04,3.19E-03,-0.002953,3,1.90E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,1,2,Short,Diagonal,R,2.009,0.007176739,3.19E-03,0.003986739,3,3.98E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Short,Diagonal,L,1.035,0.003715817,3.19E-03,0.000525817,3,1.02E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Short,Horizontal,R,0.068,4.22E-04,3.19E-03,-0.002768,3,5.54E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Short,Horizontal,L,0.057,3.47E-04,3.19E-03,-0.002843,3,7.72E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Short,Vertical,R,0.026,1.55E-04,3.19E-03,-0.003035,3,7.69E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Short,Vertical,L,1.025,0.006446031,3.19E-03,0.003256031,3,3.56E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Short,Diagonal,R,0.036,1.44E-04,3.19E-03,-0.003046,3,4.64E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,1,2,Short,Diagonal,L,1.029,0.0040028,3.19E-03,0.0008128,3,9.42E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Medium,Horizontal,R,0.069,1.90E-04,3.19E-03,-0.003,3,1.40E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Medium,Horizontal,L,0.028,7.71E-05,3.19E-03,-0.0031129,3,6.32E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,2,2,Medium,Vertical,R,0.097,2.70E-04,3.19E-03,-0.00292,3,5.36E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Medium,Vertical,L,0.035,9.44E-05,3.19E-03,-0.0030956,3,5.50E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Medium,Diagonal,R,0.086,2.11E-04,3.19E-03,-0.002979,3,5.32E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,3,2,Medium,Diagonal,L,0.051,1.06E-04,3.19E-03,-0.003084,3,6.49E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Long,Horizontal,R,1.037,0.001858375,3.19E-03,-0.001331625,3,4.57E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Long,Horizontal,L,1.031,0.00184394,3.19E-03,-0.00134606,3,6.25E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Long,Vertical,R,0.074,1.30E-04,3.19E-03,-0.00306,3,7.31E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,2,Long,Vertical,L,0.097,1.70E-04,3.19E-03,-0.00302,3,2.15E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Long,Diagonal,R,0.034,5.73E-05,3.19E-03,-0.0031327,3,1.07E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,2,Long,Diagonal,L,0.041,6.96E-05,3.19E-03,-0.0031204,3,8.81E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Medium,Horizontal,R,2.057,0.005681323,3.19E-03,0.002491323,3,1.50E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Medium,Horizontal,L,2.054,0.005705203,3.19E-03,0.002515203,3,9.82E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Medium,Vertical,R,1.029,0.002858289,3.19E-03,-0.000331711,3,6.78E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,2,Medium,Vertical,L,1.008,0.002735638,3.19E-03,-0.000454362,3,5.97E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Medium,Diagonal,R,0.022,5.06E-05,3.19E-03,-0.0031394,3,5.23E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Medium,Diagonal,L,3.004,0.006058114,3.19E-03,0.002868114,3,3.42E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Short,Horizontal,R,0.062,3.79E-04,3.19E-03,-0.002811,3,5.53E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Short,Horizontal,L,0.008,4.37E-05,3.19E-03,-0.0031463,3,2.61E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Short,Vertical,R,2.011,0.007305438,3.19E-03,0.004115438,3,8.12E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Short,Vertical,L,1.041,0.004256076,3.19E-03,0.001066076,3,0.003184366,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Short,Diagonal,R,0.092,3.10E-04,3.19E-03,-0.00288,3,1.94E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,2,Short,Diagonal,L,0.074,2.23E-04,3.19E-03,-0.002967,3,1.09E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Medium,Horizontal,R,0.021,5.77E-05,3.19E-03,-0.0031323,3,3.60E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,2,Medium,Horizontal,L,0.048,1.31E-04,3.19E-03,-0.003059,3,5.28E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Medium,Vertical,R,2.049,0.005385973,3.19E-03,0.002195973,3,5.71E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Medium,Vertical,L,1.049,0.002798129,3.19E-03,-0.000391871,3,3.24E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Medium,Diagonal,R,2.012,0.003637201,3.19E-03,0.000447201,3,6.26E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Medium,Diagonal,L,2.001,0.004494145,3.19E-03,0.001304145,3,5.73E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,2,Long,Horizontal,R,1.034,0.001830889,3.19E-03,-0.001359111,3,6.77E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,2,Long,Horizontal,L,1.048,0.001861365,3.19E-03,-0.001328635,3,6.46E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Long,Vertical,R,0.058,1.04E-04,3.19E-03,-0.003086,3,3.19E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,2,Long,Vertical,L,0.054,9.17E-05,3.19E-03,-0.0030983,3,1.27E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,3,2,Long,Diagonal,R,0.046,7.46E-05,3.19E-03,-0.0031154,3,3.61E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,2,Long,Diagonal,L,4.096,0.006611398,3.19E-03,0.003421398,3,3.97E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,2,Long,Horizontal,R,1.045,0.001863065,3.19E-03,-0.001326935,3,1.10E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,2,Long,Horizontal,L,0.035,6.29E-05,3.19E-03,-0.0031271,3,5.90E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,2,2,Long,Vertical,R,2.086,0.003642314,3.19E-03,0.000452314,3,8.56E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,2,Long,Vertical,L,2.006,0.00358168,3.19E-03,0.00039168,3,1.98E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,1,2,Long,Diagonal,R,2.098,0.003019343,3.19E-03,-0.000170657,3,0.002694718,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,2,Long,Diagonal,L,3.041,0.004486032,3.19E-03,0.001296032,3,1.42E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,1,3,Short,Horizontal,R,1.061,0.005368729,3.19E-03,0.002178729,3,1.26E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Short,Horizontal,L,1.044,0.006382487,3.19E-03,0.003192487,3,0.002034,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Short,Vertical,R,0.011,6.95E-05,3.19E-03,-0.0031205,3,2.08E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Short,Vertical,L,2.012,0.007644004,3.19E-03,0.004454004,3,2.27E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Short,Diagonal,R,1.059,0.004065267,3.19E-03,0.000875267,3,2.89E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Short,Diagonal,L,0.025,1.05E-04,3.19E-03,-0.003085,3,3.29E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Medium,Horizontal,R,3.029,0.007708402,3.19E-03,0.004518402,3,2.11E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Medium,Horizontal,L,2.077,0.005718834,3.19E-03,0.002528834,3,2.47E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Medium,Vertical,R,0.016,4.32E-05,3.19E-03,-0.0031468,3,2.07E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Medium,Vertical,L,4.036,0.008807169,3.19E-03,0.005617169,3,4.58E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Medium,Diagonal,R,3.05,0.005590902,3.19E-03,0.002400902,3,3.51E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Medium,Diagonal,L,0.033,8.60E-05,3.19E-03,-0.003104,3,4.09E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Long,Horizontal,R,3.066,0.004893432,3.19E-03,0.001703432,3,3.31E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Long,Horizontal,L,3.099,0.005279747,3.19E-03,0.002089747,3,7.13E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Long,Vertical,R,0.026,4.66E-05,3.19E-03,-0.0031434,3,6.36E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Long,Vertical,L,3.082,0.004975046,3.19E-03,0.001785046,3,5.39E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Long,Diagonal,R,2.038,0.003121434,3.19E-03,-6.86E-05,3,4.92E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Long,Diagonal,L,0.052,9.01E-05,3.19E-03,-0.0030999,3,1.04E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Short,Horizontal,R,2.027,0.006451293,3.19E-03,0.003261293,3,4.72E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Short,Horizontal,L,1.034,0.004814513,3.19E-03,0.001624513,3,1.00E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,2,3,Short,Vertical,R,1.05,0.004055052,3.19E-03,0.000865052,3,2.83E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Short,Vertical,L,0.011,6.87E-05,3.19E-03,-0.0031213,3,5.09E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Short,Diagonal,R,2.072,0.006179763,3.19E-03,0.002989763,3,5.78E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Short,Diagonal,L,1.095,0.00340067,3.19E-03,0.00021067,3,2.12E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Medium,Horizontal,R,0.011,2.99E-05,3.19E-03,-0.0031601,3,4.82E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Medium,Horizontal,L,2.076,0.004525788,3.19E-03,0.001335788,3,2.58E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Medium,Vertical,R,1.08,0.002640942,3.19E-03,-0.000549058,3,9.90E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Medium,Vertical,L,0.032,8.69E-05,3.19E-03,-0.0031031,3,1.42E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Medium,Diagonal,R,4.016,0.005770091,3.19E-03,0.002580091,3,8.94E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Medium,Diagonal,L,2.036,0.004169016,3.19E-03,0.000979016,3,9.26E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Long,Horizontal,R,0.011,1.86E-05,3.19E-03,-0.0031714,3,4.40E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Long,Horizontal,L,4.045,0.007244452,3.19E-03,0.004054452,3,8.91E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Long,Vertical,R,4.05,0.006658645,3.19E-03,0.003468645,3,4.44E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Long,Vertical,L,0.074,1.30E-04,3.19E-03,-0.00306,3,0.001900647,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Long,Diagonal,R,3.071,0.00378202,3.19E-03,0.00059202,3,3.31E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Long,Diagonal,L,2.074,0.003259765,3.19E-03,6.98E-05,3,7.59E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Short,Horizontal,R,0.006,3.37E-05,3.19E-03,-0.0031563,3,4.38E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Short,Horizontal,L,2.001,0.005901551,3.19E-03,0.002711551,3,2.71E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Short,Vertical,R,1.034,0.003612537,3.19E-03,0.000422537,3,3.52E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Short,Vertical,L,0.013,7.82E-05,3.19E-03,-0.0031118,3,0.001778761,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Short,Diagonal,R,4.011,0.006499726,3.19E-03,0.003309726,3,3.26E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Short,Diagonal,L,2.002,0.005638005,3.19E-03,0.002448005,3,3.86E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Medium,Horizontal,R,1.012,0.003045734,3.19E-03,-0.000144266,3,3.20E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Medium,Horizontal,L,1.072,0.002968937,3.19E-03,-0.000221063,3,2.02E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Medium,Vertical,R,1.054,0.002632656,3.19E-03,-0.000557344,3,1.28E-04,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Medium,Vertical,L,0.047,1.28E-04,3.19E-03,-0.003062,3,5.56E-05,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Medium,Diagonal,R,2.054,0.003128765,3.19E-03,-6.12E-05,3,6.72E-05,0.006195928,2.48E-03,5.74E-04,-3.72E-03
24,3,2,3,Medium,Diagonal,L,1.092,0.002118169,3.19E-03,-0.001071831,3,6.28E-05,0.006195928,2.48E-03,5.74E-04,-1.91E-03
24,3,3,3,Long,Horizontal,R,0.046,9.01E-05,3.19E-03,-0.0030999,3,1.85E-04,0.006195928,2.48E-03,5.74E-04,-5.62E-03
24,3,1,3,Long,Horizontal,L,3.05,0.00545115,3.19E-03,0.00226115,3,1.07E-04,0.006195928,2.48E-03,5.74E-04,-3.72E-03
