Participant,Speeds-Count,Speed1,Block,Distance,Direction,LToR-or-RToL,Execution-time,Speed2
35,4,4,4,Medium,Vertical,L,0.061,1.68E-04
35,4,1,4,Medium,Diagonal,R,1.078,0.002730698
35,4,2,4,Medium,Diagonal,L,1.047,0.002709954
35,4,3,4,Long,Horizontal,R,2.039,0.003581053
35,4,4,4,Long,Horizontal,L,1.008,0.001792922
35,4,1,4,Long,Vertical,R,4.038,0.007157044
35,4,2,4,Long,Vertical,L,4.006,0.007153286
35,4,3,4,Long,Diagonal,R,1.055,0.00181916
35,4,4,4,Long,Diagonal,L,1.008,0.001752122
36,4,1,1,Short,Horizontal,R,1.083,0.006718419
36,4,1,1,Short,Horizontal,L,3.082,0.019880148
36,4,1,1,Short,Vertical,R,0.068,4.26E-04
36,4,1,1,Short,Vertical,L,1.046,0.006535458
36,4,1,1,Short,Diagonal,R,0.063,2.34E-04
36,4,1,1,Short,Diagonal,L,0.047,1.98E-04
36,4,1,1,Medium,Horizontal,R,1.015,0.002819401
36,4,1,1,Medium,Horizontal,L,2.033,0.005660757
36,4,1,1,Medium,Vertical,R,2.084,0.005786657
36,4,1,1,Medium,Vertical,L,1.099,0.003066377
36,4,1,1,Medium,Diagonal,R,2.074,0.004359597
36,4,1,1,Medium,Diagonal,L,2.06,0.0046791
36,4,1,1,Long,Horizontal,R,4.066,0.007244918
36,4,1,1,Long,Horizontal,L,3.038,0.005395241
36,4,1,1,Long,Vertical,R,3.097,0.005530216
36,4,1,1,Long,Vertical,L,3.075,0.005487215
36,4,1,1,Long,Diagonal,R,3.065,0.004957905
36,4,1,1,Long,Diagonal,L,3.023,0.004862542
36,4,2,1,Short,Horizontal,R,0.048,2.93E-04
36,4,2,1,Short,Horizontal,L,0.044,2.73E-04
36,4,2,1,Short,Vertical,R,0.035,2.15E-04
36,4,2,1,Short,Vertical,L,0.035,2.23E-04
36,4,2,1,Short,Diagonal,R,0.051,1.96E-04
36,4,2,1,Short,Diagonal,L,0.036,1.37E-04
36,4,2,1,Medium,Horizontal,R,0.04,1.11E-04
36,4,2,1,Medium,Horizontal,L,0.049,1.35E-04
36,4,2,1,Medium,Vertical,R,0.055,1.53E-04
36,4,2,1,Medium,Vertical,L,0.037,1.03E-04
36,4,2,1,Medium,Diagonal,R,0.061,1.41E-04
36,4,2,1,Medium,Diagonal,L,0.03,7.11E-05
36,4,2,1,Long,Horizontal,R,0.041,7.40E-05
36,4,2,1,Long,Horizontal,L,0.078,1.39E-04
36,4,2,1,Long,Vertical,R,1.02,0.001806003
36,4,2,1,Long,Vertical,L,0.078,1.39E-04
36,4,2,1,Long,Diagonal,R,0.096,1.55E-04
36,4,2,1,Long,Diagonal,L,0.072,1.15E-04
36,4,3,1,Short,Horizontal,R,0.008,4.93E-05
36,4,3,1,Short,Horizontal,L,0.022,1.36E-04
36,4,3,1,Short,Vertical,R,0.012,7.72E-05
36,4,3,1,Short,Vertical,L,0.008,5.10E-05
36,4,3,1,Short,Diagonal,R,0.03,1.17E-04
36,4,3,1,Short,Diagonal,L,0.033,1.18E-04
36,4,3,1,Medium,Horizontal,R,0.012,3.25E-05
36,4,3,1,Medium,Horizontal,L,0.034,9.52E-05
36,4,3,1,Medium,Vertical,R,0.015,4.09E-05
36,4,3,1,Medium,Vertical,L,0.016,4.37E-05
36,4,3,1,Medium,Diagonal,R,0.017,3.97E-05
36,4,3,1,Medium,Diagonal,L,0.052,1.25E-04
36,4,3,1,Long,Horizontal,R,0.045,7.96E-05
36,4,3,1,Long,Horizontal,L,0.019,3.37E-05
36,4,3,1,Long,Vertical,R,0.024,4.28E-05
36,4,3,1,Long,Vertical,L,1,0.001934059
36,4,3,1,Long,Diagonal,R,0.049,7.90E-05
36,4,3,1,Long,Diagonal,L,0.016,2.58E-05
36,4,4,1,Short,Horizontal,R,0.005,3.01E-05
36,4,4,1,Short,Horizontal,L,0.053,5.16E-04
36,4,4,1,Short,Vertical,R,0.007,4.16E-05
36,4,4,1,Short,Vertical,L,0.006,3.64E-05
36,4,4,1,Short,Diagonal,R,0.008,3.50E-05
36,4,4,1,Short,Diagonal,L,0.008,2.20E-05
36,4,4,1,Medium,Horizontal,R,0.019,5.50E-05
36,4,4,1,Medium,Horizontal,L,0.01,2.64E-05
36,4,4,1,Medium,Vertical,R,0.008,2.11E-05
36,4,4,1,Medium,Vertical,L,0.05,1.64E-04
36,4,4,1,Medium,Diagonal,R,0.016,3.66E-05
36,4,4,1,Medium,Diagonal,L,0.013,4.16E-05
36,4,4,1,Long,Horizontal,R,0.008,1.31E-05
36,4,4,1,Long,Horizontal,L,0.013,2.20E-05
36,4,4,1,Long,Vertical,R,0.047,7.97E-05
36,4,4,1,Long,Vertical,L,0.01,1.73E-05
36,4,4,1,Long,Diagonal,R,0.08,1.65E-04
36,4,4,1,Long,Diagonal,L,0.043,6.25E-05
36,4,4,2,Short,Horizontal,R,0.026,1.43E-04
36,4,3,2,Short,Horizontal,L,0.038,3.69E-04
36,4,2,2,Short,Vertical,R,0.005,2.92E-05
36,4,1,2,Short,Vertical,L,1.015,0.009044851
36,4,2,2,Short,Horizontal,R,0.017,1.65E-04
36,4,1,2,Short,Horizontal,L,0.043,3.19E-04
36,4,3,2,Short,Vertical,R,0.006,3.45E-05
36,4,2,2,Short,Vertical,L,0.03,1.90E-04
36,4,4,2,Short,Diagonal,R,0.023,1.11E-04
36,4,3,2,Short,Diagonal,L,0.016,5.64E-05
36,4,3,2,Medium,Horizontal,R,0.007,1.76E-05
36,4,4,2,Medium,Horizontal,L,0.007,1.83E-05
36,4,1,2,Medium,Vertical,R,0.007,1.73E-05
36,4,2,2,Medium,Vertical,L,1.04,0.003055904
36,4,3,2,Medium,Diagonal,R,0.026,6.41E-05
36,4,4,2,Medium,Diagonal,L,0.052,1.39E-04
36,4,1,2,Long,Horizontal,R,1.03,0.001849514
36,4,1,2,Long,Horizontal,L,1.045,0.001864063
36,4,1,2,Long,Vertical,R,1.013,0.001778066
36,4,2,2,Long,Vertical,L,1.07,0.001913884
36,4,2,2,Long,Diagonal,R,0.025,3.82E-05
36,4,2,2,Long,Diagonal,L,1.003,0.001580816
36,4,3,2,Short,Diagonal,R,0.02,8.57E-05
36,4,3,2,Short,Diagonal,L,0.016,7.71E-05
36,4,3,2,Medium,Horizontal,R,0.037,1.02E-04
36,4,4,2,Medium,Horizontal,L,0.059,1.64E-04
36,4,4,2,Short,Horizontal,R,0.015,9.20E-05
36,4,4,2,Short,Horizontal,L,0.015,9.37E-05
36,4,1,2,Short,Vertical,R,0.019,1.14E-04
36,4,1,2,Short,Vertical,L,0.018,1.13E-04
36,4,2,2,Short,Diagonal,R,0.021,7.40E-05
36,4,2,2,Short,Diagonal,L,0.019,7.55E-05
36,4,1,2,Medium,Horizontal,R,0.035,9.61E-05
36,4,1,2,Medium,Horizontal,L,0.028,7.81E-05
36,4,2,2,Medium,Vertical,R,0.064,1.74E-04
36,4,2,2,Medium,Vertical,L,0.046,1.28E-04
36,4,3,2,Medium,Diagonal,R,1.015,0.002337438
36,4,3,2,Medium,Diagonal,L,0.028,7.03E-05
36,4,4,2,Long,Horizontal,R,0.048,8.59E-05
36,4,4,2,Long,Horizontal,L,0.061,1.09E-04
36,4,1,2,Long,Vertical,R,1.046,0.001838355
36,4,1,2,Long,Vertical,L,0.054,9.66E-05
36,4,1,2,Long,Diagonal,R,0.023,3.76E-05
36,4,1,2,Long,Diagonal,L,0.05,8.12E-05
36,4,2,2,Medium,Vertical,R,0.045,1.24E-04
36,4,2,2,Medium,Vertical,L,1.001,0.002779687
36,4,2,2,Medium,Diagonal,R,0.033,8.73E-05
36,4,2,2,Medium,Diagonal,L,0.039,9.42E-05
36,4,2,2,Short,Horizontal,R,0.019,1.11E-04
36,4,3,2,Short,Horizontal,L,0.027,1.63E-04
36,4,3,2,Short,Vertical,R,0.019,1.22E-04
36,4,3,2,Short,Vertical,L,0.02,1.26E-04
36,4,3,2,Short,Diagonal,R,0.021,1.10E-04
36,4,4,2,Short,Diagonal,L,0.024,9.79E-05
36,4,4,2,Medium,Horizontal,R,0.03,8.34E-05
36,4,4,2,Medium,Horizontal,L,0.039,1.09E-04
36,4,4,2,Medium,Vertical,R,0.039,1.07E-04
36,4,2,2,Medium,Vertical,L,0.035,9.93E-05
36,4,4,2,Medium,Diagonal,R,0.039,8.54E-05
36,4,1,2,Medium,Diagonal,L,0.025,5.84E-05
36,4,3,2,Long,Horizontal,R,0.049,8.69E-05
36,4,4,2,Long,Horizontal,L,0.034,6.06E-05
36,4,3,2,Long,Vertical,R,0.047,8.35E-05
36,4,2,2,Long,Vertical,L,0.042,7.49E-05
36,4,1,2,Long,Diagonal,R,0.049,8.12E-05
36,4,1,2,Long,Diagonal,L,0.05,8.40E-05
36,4,2,2,Long,Horizontal,R,0.09,1.58E-04
36,4,3,2,Long,Horizontal,L,0.043,7.78E-05
36,4,4,2,Long,Vertical,R,0.054,9.59E-05
36,4,1,2,Long,Vertical,L,0.045,8.04E-05
36,4,2,2,Long,Diagonal,R,0.028,4.46E-05
36,4,3,2,Long,Diagonal,L,1.002,0.001558262
36,4,4,3,Short,Horizontal,R,0.008,4.95E-05
36,4,3,3,Short,Horizontal,L,0.02,1.22E-04
36,4,2,3,Short,Vertical,R,0.008,4.72E-05
36,4,1,3,Short,Vertical,L,0.012,7.45E-05
36,4,2,3,Short,Horizontal,R,0.019,1.15E-04
36,4,1,3,Short,Horizontal,L,0.047,3.02E-04
36,4,3,3,Short,Vertical,R,0.062,3.75E-04
36,4,2,3,Short,Vertical,L,0.025,1.55E-04
36,4,4,3,Short,Diagonal,R,0.02,8.19E-05
36,4,3,3,Short,Diagonal,L,0.01,4.95E-05
36,4,3,3,Medium,Horizontal,R,0.043,1.19E-04
36,4,4,3,Medium,Horizontal,L,0.03,8.50E-05
36,4,1,3,Medium,Vertical,R,0.04,1.11E-04
36,4,2,3,Medium,Vertical,L,0.047,1.28E-04
36,4,3,3,Medium,Diagonal,R,1.059,0.002527936
36,4,4,3,Medium,Diagonal,L,0.011,2.67E-05
36,4,1,3,Long,Horizontal,R,0.025,4.48E-05
36,4,1,3,Long,Horizontal,L,1.041,0.001945794
36,4,1,3,Long,Vertical,R,2.02,0.003564651
36,4,2,3,Long,Vertical,L,0.052,9.23E-05
36,4,2,3,Long,Diagonal,R,0.059,9.31E-05
36,4,2,3,Long,Diagonal,L,0.041,6.80E-05
36,4,3,3,Short,Diagonal,R,0.028,1.10E-04
36,4,3,3,Short,Diagonal,L,0.015,6.69E-05
36,4,3,3,Medium,Horizontal,R,0.038,1.05E-04
36,4,4,3,Medium,Horizontal,L,0.047,1.31E-04
36,4,4,3,Short,Horizontal,R,0.015,1.47E-04
36,4,4,3,Short,Horizontal,L,0.004,2.16E-05
36,4,1,3,Short,Vertical,R,0.011,7.08E-05
36,4,1,3,Short,Vertical,L,0.088,5.47E-04
36,4,2,3,Short,Diagonal,R,0.03,1.19E-04
36,4,2,3,Short,Diagonal,L,0.012,4.97E-05
36,4,1,3,Medium,Horizontal,R,0.039,1.07E-04
36,4,1,3,Medium,Horizontal,L,0.015,4.14E-05
36,4,2,3,Medium,Vertical,R,0.04,1.08E-04
36,4,2,3,Medium,Vertical,L,0.094,2.62E-04
36,4,3,3,Medium,Diagonal,R,0.047,1.14E-04
36,4,3,3,Medium,Diagonal,L,0.035,9.25E-05
36,4,4,3,Long,Horizontal,R,0.026,4.62E-05
36,4,4,3,Long,Horizontal,L,0.078,1.39E-04
36,4,1,3,Long,Vertical,R,0.063,1.16E-04
36,4,1,3,Long,Vertical,L,0.056,9.96E-05
36,4,1,3,Long,Diagonal,R,0.022,3.56E-05
36,4,1,3,Long,Diagonal,L,0.025,4.23E-05
36,4,2,3,Medium,Vertical,R,0.025,6.83E-05
36,4,2,3,Medium,Vertical,L,0.029,8.03E-05
36,4,2,3,Medium,Diagonal,R,0.031,7.68E-05
36,4,2,3,Medium,Diagonal,L,0.024,5.63E-05
36,4,2,3,Short,Horizontal,R,0.013,7.81E-05
36,4,3,3,Short,Horizontal,L,0.015,9.61E-05
36,4,3,3,Short,Vertical,R,0.014,8.99E-05
36,4,3,3,Short,Vertical,L,0.011,6.83E-05
36,4,3,3,Short,Diagonal,R,0.023,8.35E-05
36,4,4,3,Short,Diagonal,L,0.09,4.50E-04
36,4,4,3,Medium,Horizontal,R,0.074,2.09E-04
36,4,4,3,Medium,Horizontal,L,0.044,1.22E-04
36,4,4,3,Medium,Vertical,R,0.03,8.33E-05
36,4,2,3,Medium,Vertical,L,0.057,1.60E-04
36,4,4,3,Medium,Diagonal,R,0.036,8.08E-05
36,4,1,3,Medium,Diagonal,L,0.043,1.09E-04
36,4,3,3,Long,Horizontal,R,0.092,1.65E-04
36,4,4,3,Long,Horizontal,L,0.072,1.28E-04
36,4,3,3,Long,Vertical,R,1.014,0.00181255
36,4,2,3,Long,Vertical,L,1.044,0.001859401
36,4,1,3,Long,Diagonal,R,1.006,0.001614834
36,4,1,3,Long,Diagonal,L,0.079,1.31E-04
36,4,2,3,Long,Horizontal,R,1.007,0.001801327
36,4,3,3,Long,Horizontal,L,0.071,1.26E-04
36,4,4,3,Long,Vertical,R,1.01,0.001774778
36,4,1,3,Long,Vertical,L,1.059,0.001893361
36,4,2,3,Long,Diagonal,R,0.093,1.43E-04
36,4,3,3,Long,Diagonal,L,0.076,1.26E-04
36,4,1,4,Short,Horizontal,R,2.007,0.012456231
36,4,2,4,Short,Horizontal,L,1.088,0.006615846
36,4,3,4,Short,Vertical,R,0.021,1.33E-04
36,4,4,4,Short,Vertical,L,0.015,9.55E-05
36,4,1,4,Short,Diagonal,R,1.056,0.003547681
36,4,2,4,Short,Diagonal,L,0.093,4.89E-04
36,4,3,4,Medium,Horizontal,R,0.078,2.15E-04
36,4,4,4,Medium,Horizontal,L,0.051,1.40E-04
36,4,1,4,Medium,Vertical,R,1.065,0.002912664
36,4,2,4,Medium,Vertical,L,1.044,0.002881165
36,4,3,4,Medium,Diagonal,R,2.058,0.004866214
36,4,4,4,Medium,Diagonal,L,0.076,2.03E-04
36,4,1,4,Long,Horizontal,R,2.091,0.003737446
36,4,2,4,Long,Horizontal,L,1,0.001771044
36,4,3,4,Long,Vertical,R,0.034,6.08E-05
36,4,4,4,Long,Vertical,L,0.023,4.11E-05
36,4,1,4,Long,Diagonal,R,3.07,0.005132567
36,4,2,4,Long,Diagonal,L,1.009,0.001758787
36,4,3,4,Short,Horizontal,R,0.022,1.37E-04
36,4,4,4,Short,Horizontal,L,0.029,1.78E-04
36,4,1,4,Short,Vertical,R,0.089,5.43E-04
36,4,2,4,Short,Vertical,L,0.062,3.78E-04
36,4,3,4,Short,Diagonal,R,0.05,2.19E-04
36,4,4,4,Short,Diagonal,L,0.042,2.15E-04
36,4,1,4,Medium,Horizontal,R,0.038,1.06E-04
36,4,2,4,Medium,Horizontal,L,0.075,2.12E-04
36,4,3,4,Medium,Vertical,R,0.064,1.77E-04
36,4,4,4,Medium,Vertical,L,0.035,9.86E-05
36,4,1,4,Medium,Diagonal,R,1.055,0.002489177
36,4,2,4,Medium,Diagonal,L,0.048,1.24E-04
36,4,3,4,Long,Horizontal,R,0.073,1.29E-04
36,4,4,4,Long,Horizontal,L,0.043,7.58E-05
36,4,1,4,Long,Vertical,R,0.066,1.16E-04
36,4,2,4,Long,Vertical,L,1.022,0.001808838
36,4,3,4,Long,Diagonal,R,0.099,1.61E-04
36,4,4,4,Long,Diagonal,L,1.011,0.001721418
36,4,1,4,Short,Horizontal,R,0.027,1.57E-04
36,4,2,4,Short,Horizontal,L,0.055,3.33E-04
36,4,3,4,Short,Vertical,R,0.037,2.25E-04
36,4,4,4,Short,Vertical,L,0.031,1.94E-04
36,4,1,4,Short,Diagonal,R,1.048,0.004066906
36,4,2,4,Short,Diagonal,L,1.016,0.005410842
36,4,3,4,Medium,Horizontal,R,0.095,2.65E-04
36,4,4,4,Medium,Horizontal,L,0.036,1.00E-04
36,4,1,4,Medium,Vertical,R,1.093,0.002923244
36,4,2,4,Medium,Vertical,L,0.067,1.86E-04
36,4,3,4,Medium,Diagonal,R,0.082,1.91E-04
36,4,4,4,Medium,Diagonal,L,0.035,8.35E-05
36,4,1,4,Long,Horizontal,R,2.091,0.003756686
36,4,2,4,Long,Horizontal,L,1.063,0.001914119
36,4,3,4,Long,Vertical,R,1.02,0.001819315
36,4,4,4,Long,Vertical,L,0.046,8.27E-05
36,4,1,4,Long,Diagonal,R,3.058,0.005085653
36,4,2,4,Long,Diagonal,L,0.083,1.43E-04
36,4,3,4,Short,Horizontal,R,0.02,1.26E-04
36,4,4,4,Short,Horizontal,L,0.016,9.82E-05
36,4,1,4,Short,Vertical,R,3.005,0.017394661
36,4,2,4,Short,Vertical,L,0.071,4.46E-04
36,4,3,4,Short,Diagonal,R,0.027,9.83E-05
36,4,4,4,Short,Diagonal,L,0.015,7.56E-05
36,4,1,4,Medium,Horizontal,R,2.067,0.005753889
36,4,2,4,Medium,Horizontal,L,1.006,0.002794175
36,4,3,4,Medium,Vertical,R,0.067,1.86E-04
36,4,4,4,Medium,Vertical,L,0.056,1.53E-04
36,4,1,4,Medium,Diagonal,R,2.086,0.005094021
36,4,2,4,Medium,Diagonal,L,1.02,0.002664903
36,4,3,4,Long,Horizontal,R,0.073,1.30E-04
36,4,4,4,Long,Horizontal,L,0.02,3.57E-05
36,4,1,4,Long,Vertical,R,3.07,0.005479907
36,4,2,4,Long,Vertical,L,2.066,0.003694373
36,4,3,4,Long,Diagonal,R,0.07,1.19E-04
36,4,4,4,Long,Diagonal,L,0.044,7.35E-05
37,5,1,1,Short,Horizontal,R,3.064,0.019144018
37,5,1,1,Short,Horizontal,L,2.01,0.01239985
37,5,1,1,Short,Vertical,R,2.021,0.012568564
37,5,1,1,Short,Vertical,L,2.088,0.013205672
37,5,1,1,Short,Diagonal,R,3.025,0.013203691
37,5,1,1,Short,Diagonal,L,2.052,0.011355228
37,5,1,1,Medium,Horizontal,R,3.036,0.008429399
37,5,1,1,Medium,Horizontal,L,3.028,0.008400617
37,5,1,1,Medium,Vertical,R,2.061,0.005698569
37,5,1,1,Medium,Vertical,L,4.005,0.01100337
37,5,1,1,Medium,Diagonal,R,3.091,0.006826411
37,5,1,1,Medium,Diagonal,L,4.037,0.01021554
37,5,1,1,Long,Horizontal,R,5.007,0.008938663
37,5,1,1,Long,Horizontal,L,5.043,0.008953516
37,5,1,1,Long,Vertical,R,4.047,0.007203611
37,5,1,1,Long,Vertical,L,4.057,0.007161075
37,5,1,1,Long,Diagonal,R,4.045,0.00669184
37,5,1,1,Long,Diagonal,L,3.091,0.005376669
37,5,2,1,Short,Horizontal,R,2.059,0.012768885
37,5,2,1,Short,Horizontal,L,2.026,0.012079656
37,5,2,1,Short,Vertical,R,1.082,0.006710279
37,5,2,1,Short,Vertical,L,1.088,0.006664695
37,5,2,1,Short,Diagonal,R,2.021,0.007890679
37,5,2,1,Short,Diagonal,L,1.099,0.005644588
37,5,2,1,Medium,Horizontal,R,3.025,0.008242017
37,5,2,1,Medium,Horizontal,L,2.093,0.005733988
37,5,2,1,Medium,Vertical,R,3.073,0.008490473
37,5,2,1,Medium,Vertical,L,2.02,0.005512258
37,5,2,1,Medium,Diagonal,R,2.051,0.005084199
37,5,2,1,Medium,Diagonal,L,2.043,0.005421845
37,5,2,1,Long,Horizontal,R,2.065,0.003654175
37,5,2,1,Long,Horizontal,L,2.038,0.003624866
37,5,2,1,Long,Vertical,R,2.076,0.003688343
37,5,2,1,Long,Vertical,L,2.071,0.003683369
37,5,2,1,Long,Diagonal,R,2.026,0.003445329
37,5,2,1,Long,Diagonal,L,2.09,0.003598552
37,5,3,1,Short,Horizontal,R,1.011,0.006314312
37,5,3,1,Short,Horizontal,L,0.089,5.43E-04
37,5,3,1,Short,Vertical,R,1.007,0.006246951
37,5,3,1,Short,Vertical,L,1.015,0.006341769
37,5,3,1,Short,Diagonal,R,2.024,0.009840443
37,5,3,1,Short,Diagonal,L,1.03,0.00530477
37,5,3,1,Medium,Horizontal,R,1.055,0.002922348
37,5,3,1,Medium,Horizontal,L,1.078,0.002998589
37,5,3,1,Medium,Vertical,R,1.075,0.002981514
37,5,3,1,Medium,Vertical,L,2.012,0.005491777
37,5,3,1,Medium,Diagonal,R,1.023,0.002495746
37,5,3,1,Medium,Diagonal,L,1.05,0.002561616
37,5,3,1,Long,Horizontal,R,2.046,0.003660084
37,5,3,1,Long,Horizontal,L,1.077,0.001918802
37,5,3,1,Long,Vertical,R,2.023,0.003551348
37,5,3,1,Long,Vertical,L,1.066,0.001892971
37,5,3,1,Long,Diagonal,R,2.06,0.003539404
37,5,3,1,Long,Diagonal,L,2.064,0.003582918
37,5,4,1,Short,Horizontal,R,1.024,0.006429959
37,5,4,1,Short,Horizontal,L,0.085,5.14E-04
37,5,4,1,Short,Vertical,R,0.091,5.58E-04
37,5,4,1,Short,Vertical,L,1.01,0.006347683
37,5,4,1,Short,Diagonal,R,1.021,0.003821104
37,5,4,1,Short,Diagonal,L,1.03,0.004938131
37,5,4,1,Medium,Horizontal,R,1.07,0.002972211
37,5,4,1,Medium,Horizontal,L,1.052,0.002908509
37,5,4,1,Medium,Vertical,R,1.044,0.002874125
37,5,4,1,Medium,Vertical,L,1.023,0.002795447
37,5,4,1,Medium,Diagonal,R,1.023,0.002664315
37,5,4,1,Medium,Diagonal,L,1.07,0.002840716
37,5,4,1,Long,Horizontal,R,2.012,0.003592033
37,5,4,1,Long,Horizontal,L,1.085,0.001927885
37,5,4,1,Long,Vertical,R,1.046,0.001863793
37,5,4,1,Long,Vertical,L,1.08,0.001922911
37,5,4,1,Long,Diagonal,R,1.049,0.001790955
37,5,4,1,Long,Diagonal,L,1.068,0.001834445
37,5,5,1,Short,Horizontal,R,0.037,2.24E-04
37,5,5,1,Short,Horizontal,L,0.047,2.85E-04
37,5,5,1,Short,Vertical,R,0.022,1.40E-04
37,5,5,1,Short,Vertical,L,0.045,2.80E-04
37,5,5,1,Short,Diagonal,R,0.04,1.53E-04
37,5,5,1,Short,Diagonal,L,0.041,2.25E-04
37,5,5,1,Medium,Horizontal,R,0.039,1.09E-04
37,5,5,1,Medium,Horizontal,L,0.046,1.28E-04
37,5,5,1,Medium,Vertical,R,0.057,1.59E-04
37,5,5,1,Medium,Vertical,L,0.044,1.24E-04
37,5,5,1,Medium,Diagonal,R,0.049,1.25E-04
37,5,5,1,Medium,Diagonal,L,0.051,1.33E-04
37,5,5,1,Long,Horizontal,R,0.054,9.72E-05
37,5,5,1,Long,Horizontal,L,0.063,1.12E-04
37,5,5,1,Long,Vertical,R,0.058,1.03E-04
37,5,5,1,Long,Vertical,L,0.059,1.05E-04
37,5,5,1,Long,Diagonal,R,0.048,7.99E-05
37,5,5,1,Long,Diagonal,L,0.066,1.14E-04
37,5,5,2,Short,Horizontal,R,0.022,1.37E-04
37,5,4,2,Short,Horizontal,L,0.021,1.30E-04
37,5,3,2,Short,Vertical,R,0.02,1.27E-04
37,5,2,2,Short,Horizontal,R,0.014,8.45E-05
37,5,1,2,Short,Horizontal,L,0.016,9.85E-05
37,5,1,2,Short,Vertical,R,0.03,1.86E-04
37,5,2,2,Short,Vertical,L,0.013,8.17E-05
37,5,3,2,Short,Diagonal,R,0.027,1.23E-04
37,5,4,2,Short,Diagonal,L,0.049,2.62E-04
37,5,5,2,Medium,Horizontal,R,0.045,1.25E-04
37,5,1,2,Medium,Horizontal,L,0.052,1.44E-04
37,5,1,2,Medium,Vertical,R,0.046,1.26E-04
37,5,2,2,Medium,Vertical,L,0.035,9.60E-05
37,5,2,2,Medium,Diagonal,R,0.038,9.65E-05
37,5,3,2,Medium,Diagonal,L,0.047,1.20E-04
37,5,3,2,Long,Horizontal,R,0.054,9.64E-05
37,5,4,2,Long,Horizontal,L,0.092,1.64E-04
37,5,4,2,Long,Vertical,R,0.098,1.73E-04
37,5,5,2,Long,Vertical,L,0.084,1.48E-04
37,5,5,2,Long,Diagonal,R,0.071,1.22E-04
37,5,4,2,Long,Diagonal,L,0.067,1.16E-04
37,5,2,2,Short,Vertical,L,0.037,2.33E-04
37,5,3,2,Short,Diagonal,R,0.037,1.81E-04
37,5,1,2,Short,Diagonal,L,0.033,1.70E-04
37,5,5,2,Medium,Horizontal,R,0.034,9.47E-05
37,5,1,2,Short,Horizontal,R,0.021,1.31E-04
37,5,2,2,Short,Horizontal,L,0.044,2.63E-04
37,5,3,2,Short,Vertical,R,0.027,1.66E-04
37,5,4,2,Short,Vertical,L,0.033,2.06E-04
37,5,5,2,Short,Diagonal,R,0.037,1.62E-04
37,5,1,2,Short,Diagonal,L,0.059,3.20E-04
37,5,1,2,Medium,Horizontal,R,0.031,8.59E-05
37,5,1,2,Medium,Horizontal,L,0.057,1.59E-04
37,5,2,2,Medium,Vertical,R,0.041,1.11E-04
37,5,2,2,Medium,Vertical,L,0.068,1.89E-04
37,5,2,2,Medium,Diagonal,R,0.044,1.05E-04
37,5,3,2,Medium,Diagonal,L,0.058,1.52E-04
37,5,3,2,Long,Horizontal,R,0.056,9.97E-05
37,5,3,2,Long,Horizontal,L,0.07,1.25E-04
37,5,4,2,Long,Vertical,R,0.053,9.35E-05
37,5,4,2,Long,Vertical,L,0.063,1.12E-04
37,5,4,2,Long,Diagonal,R,0.063,1.06E-04
37,5,5,2,Long,Diagonal,L,0.062,1.06E-04
37,5,5,2,Medium,Horizontal,L,0.048,1.33E-04
37,5,5,2,Medium,Vertical,R,0.042,1.15E-04
37,5,1,2,Medium,Vertical,L,0.068,1.86E-04
37,5,2,2,Medium,Diagonal,R,0.046,1.19E-04
37,5,3,2,Medium,Diagonal,L,0.043,1.15E-04
37,5,4,2,Short,Horizontal,R,0.031,1.90E-04
37,5,5,2,Short,Horizontal,L,0.053,3.29E-04
37,5,1,2,Short,Vertical,R,0.055,3.44E-04
37,5,1,2,Short,Vertical,L,0.048,3.05E-04
37,5,2,2,Short,Diagonal,R,0.035,1.47E-04
37,5,2,2,Short,Diagonal,L,0.053,2.40E-04
37,5,3,2,Medium,Horizontal,R,0.04,1.12E-04
37,5,3,2,Medium,Horizontal,L,0.055,1.52E-04
37,5,4,2,Medium,Vertical,R,0.05,1.38E-04
37,5,4,2,Medium,Vertical,L,0.078,2.21E-04
37,5,5,2,Medium,Diagonal,R,0.051,1.25E-04
37,5,5,2,Medium,Diagonal,L,0.065,1.61E-04
37,5,4,2,Long,Horizontal,R,0.04,7.10E-05
37,5,3,2,Long,Horizontal,L,0.06,1.07E-04
37,5,5,2,Long,Vertical,R,0.083,1.48E-04
37,5,1,2,Long,Vertical,L,0.068,1.22E-04
37,5,2,2,Long,Diagonal,R,0.076,1.30E-04
37,5,1,2,Long,Diagonal,L,0.076,1.33E-04
37,5,1,2,Long,Horizontal,R,0.08,1.44E-04
37,5,1,2,Long,Horizontal,L,0.091,1.63E-04
37,5,2,2,Long,Vertical,R,1.002,0.0017443
37,5,2,2,Short,Horizontal,R,0.024,1.47E-04
37,5,2,2,Short,Horizontal,L,0.025,1.57E-04
37,5,3,2,Short,Vertical,R,0.03,1.72E-04
37,5,3,2,Short,Vertical,L,0.041,2.50E-04
37,5,3,2,Short,Diagonal,R,0.042,1.92E-04
37,5,4,2,Short,Diagonal,L,0.044,2.16E-04
37,5,4,2,Medium,Horizontal,R,0.033,9.22E-05
37,5,4,2,Medium,Horizontal,L,0.059,1.62E-04
37,5,5,2,Medium,Vertical,R,0.066,1.85E-04
37,5,5,2,Medium,Vertical,L,0.06,1.69E-04
37,5,5,2,Medium,Diagonal,R,0.063,1.64E-04
37,5,1,2,Medium,Diagonal,L,0.078,2.05E-04
37,5,2,2,Long,Horizontal,R,0.088,1.56E-04
